UF,SP
Cidade,RIBEIRA
Nome Posto,CATAS ALTAS
Latitude,-24.616666666666667
Longitude,-49.05
Codigo,2449057
Qtd. Anos,44
Ano,Maxima
1975,99.3
1976,99.1
1977,48.5
1978,82.1
1979,48.2
1980,53.9
1981,55.1
1982,75.1
1983,65
1984,64
1985,54.3
1986,63
1987,63.7
1988,64.4
1989,101.7
1990,42.6
1991,50.2
1992,52
1993,52
1994,61
1995,96.2
1996,114.7
1997,151
1998,103.2
1999,56.2
2000,113.4
2001,56.4
2002,86.5
2003,58.9
2004,88.4
2005,91
2006,77.2
2007,94.1
2008,49.7
2009,96.8
2010,98.5
2011,75.8
2012,84.6
2013,55.3
2014,73.2
2015,60
2016,63.7
2017,86.8
2018,68.8
