UF,SP
Cidade,NOVO HORIZONTE
Nome Posto,TURVINHO
Latitude,-21.416666666666668
Longitude,-49.31666666666667
Codigo,2149040
Qtd. Anos,43
Ano,Maxima
1950,54.4
1951,73.5
1952,79.4
1953,59
1954,75.9
1955,72.2
1956,89.2
1957,87.3
1958,77.8
1959,54.5
1960,77.6
1961,80
1970,33.1
1971,73.2
1972,87
1973,79.2
1974,98.1
1975,54.1
1976,84.9
1977,82
1978,99.1
1979,157.5
1980,85.2
1981,56.9
1982,89.1
1983,209.6
1984,59.5
1985,74.3
1986,68
1987,57.2
1988,95.4
1989,90.3
1990,87.2
1991,78.1
1992,115.1
1993,55.3
1994,60
1995,85
1996,90.3
1997,70
1998,84.5
1999,99.5
2000,114.7
