UF,SP
Cidade,RIBEIRAO BRANCO
Nome Posto,PINARA
Latitude,-24.266666666666666
Longitude,-48.9
Codigo,2448009
Qtd. Anos,43
Ano,Maxima
1971,53.4
1972,96.3
1973,89.4
1974,67.6
1975,66
1976,68.2
1977,89.5
1978,68.9
1979,68
1980,74
1981,53.4
1982,86.4
1983,79.8
1984,71.2
1985,58.2
1986,69.2
1987,68.7
1988,53.3
1989,85.7
1990,117.5
1991,54.4
1992,70
1993,76.3
1994,74.6
1995,80.2
1996,56.7
1997,110
1998,60
1999,89.5
2000,99.5
2001,70
2002,80.7
2003,79.3
2004,60.1
2005,103.5
2006,91.1
2007,91.7
2008,87
2009,55.5
2010,150
2011,45
2013,74.1
2014,78.5
