UF,SP
Cidade,SANTOPOLIS DO AGUAPEI
Nome Posto,FAZENDA COROADOS
Latitude,-21.616666666666667
Longitude,-50.916666666666664
Codigo,2150028
Qtd. Anos,64
Ano,Maxima
1955,70
1956,79
1957,73.2
1958,78
1959,55
1960,105
1961,70
1962,77.5
1963,107.2
1964,64.5
1965,78.4
1966,107
1967,135
1968,80.7
1969,74
1970,75.5
1971,80.1
1972,85.8
1973,89.4
1974,66.8
1975,78.7
1976,75.6
1977,143.9
1978,84.8
1979,55
1980,84.4
1981,49.7
1982,88.9
1983,58.8
1984,67
1985,54.3
1986,52.6
1987,78.6
1988,108.1
1989,97.2
1990,84.7
1991,102.6
1992,61.8
1993,98.1
1994,71.7
1995,85.7
1996,73.4
1997,81.6
1998,101
1999,53.5
2000,93.5
2001,143
2002,74.2
2003,91.5
2004,136
2005,56.8
2006,80.6
2007,90.5
2008,44.3
2009,140
2010,78.5
2011,73.7
2012,150
2013,121
2014,48.8
2015,124.7
2016,60.1
2017,104.5
2018,83.5
