UF,SP
Cidade,ITAPETININGA
Nome Posto,ALAMBARI
Latitude,-23.55
Longitude,-47.9
Codigo,2347039
Qtd. Anos,60
Ano,Maxima
1936,68
1937,83
1938,100
1939,100
1940,100
1941,94
1942,80
1943,98
1944,86
1945,98
1946,8.8
1947,48
1948,98
1954,43.3
1955,130.7
1956,48.8
1957,83.2
1958,76.2
1959,52
1960,69.7
1961,47.8
1962,120.5
1963,48.3
1964,56.2
1965,87.2
1966,70.2
1967,46.4
1968,90
1969,95.4
1970,87.2
1971,78.4
1972,82.1
1973,103.9
1974,96.2
1975,123.7
1976,66.1
1977,54.5
1978,71.3
1979,83.3
1980,71.1
1981,62.9
1982,112.6
1983,65.4
1984,64.3
1985,71.7
1986,78.8
1987,73.4
1988,103.7
1989,88.9
1990,58.4
1991,77.4
1992,100.2
1993,65.6
1994,59.8
1995,56.4
1996,80.5
1997,98.5
1998,84.9
1999,26.7
2000,91.5
