UF,SP
Cidade,RIO CLARO
Nome Posto,FAZENDA SAO JOSE
Latitude,-22.333333333333332
Longitude,-47.483333333333334
Codigo,2247018
Qtd. Anos,66
Ano,Maxima
1953,63.7
1954,64.6
1955,87.8
1956,54
1957,101.7
1958,75.8
1959,63.2
1960,63.5
1961,72.2
1962,54.6
1963,53.2
1964,55.8
1965,74.6
1966,78.3
1967,86.1
1968,77.7
1969,106.4
1970,101.2
1971,60.5
1972,89.5
1973,68.4
1974,67.6
1975,74.6
1976,73.6
1977,60.8
1978,52.3
1979,71.4
1980,82
1981,69.7
1982,62.3
1983,80.3
1984,84.9
1985,98.2
1986,63.8
1987,64.1
1988,92.7
1989,101.4
1990,68.9
1991,130.5
1992,105.1
1993,85.4
1994,103.6
1995,110
1996,101.1
1997,61.3
1998,52.5
1999,71.7
2000,78.5
2001,70.3
2002,108
2003,90
2004,87
2005,73
2006,86.5
2007,72
2008,98
2009,96
2010,73
2011,98
2012,111
2013,80
2014,62
2015,63.7
2016,79.3
2017,61
2018,32
