UF,SP
Cidade,SEBASTIANOPOLIS DO SUL
Nome Posto,SEBASTIANOPOLIS DO SUL
Latitude,-20.633333333333333
Longitude,-49.95
Codigo,2049018
Qtd. Anos,46
Ano,Maxima
1969,59.4
1970,77.8
1971,76.7
1972,88.6
1973,112.9
1974,98.2
1975,90.4
1976,125.5
1977,79.6
1978,87.4
1979,70.8
1980,51
1981,111.6
1982,72.6
1983,99.9
1984,44.1
1985,76
1986,65.8
1987,105.8
1988,75
1989,119
1990,87.9
1991,66.6
1992,88.4
1993,48.6
1994,97.8
1995,77.2
1996,82.9
1997,86.6
1998,70
1999,69.3
2000,96
2001,67.3
2002,125.4
2003,92.4
2004,104.4
2005,132.2
2006,81.2
2007,142.6
2008,134.9
2009,158.9
2010,63.4
2011,117.2
2012,96.9
2013,84.3
2014,81.2
