UF,SP
Cidade,VISTA ALEGRE DO ALTO
Nome Posto,VISTA ALEGRE DO ALTO
Latitude,-21.15
Longitude,-48.63333333333333
Codigo,2148010
Qtd. Anos,46
Ano,Maxima
1969,75.9
1970,89.5
1971,125.5
1972,123.2
1973,87.9
1974,92.9
1975,58.3
1976,52
1977,73.4
1978,89.4
1979,88.8
1980,56.4
1981,67.8
1982,208.1
1983,114.6
1984,62.3
1985,89.3
1986,67.9
1987,77.3
1988,90.8
1989,108.8
1990,52.9
1991,72.2
1992,65.9
1993,50.4
1994,78.4
1995,96.2
1996,59.1
1997,81.7
1998,50.4
1999,76.5
2000,74
2001,196.5
2002,61.5
2003,69
2004,67.1
2005,73
2006,80.1
2007,106.8
2008,80.1
2009,66.5
2010,72.1
2011,77.3
2012,53.5
2013,86.7
2014,66
