UF,SP
Cidade,ELDORADO
Nome Posto,BARRA DO AREADO
Latitude,-24.716666666666665
Longitude,-48.333333333333336
Codigo,2448025
Qtd. Anos,45
Ano,Maxima
1961,53.7
1962,70
1963,70.8
1964,56.9
1965,71.2
1966,72.9
1967,70.6
1968,60.8
1969,80.6
1970,58
1971,65.4
1972,78
1973,100
1974,86
1975,89.5
1976,57.8
1977,88.2
1978,80
1979,60
1980,81.4
1981,146.6
1982,81.5
1983,81.6
1984,73.2
1985,48.5
1986,61.4
1987,80.7
1988,80.8
1989,85.2
1990,65.5
1991,68.8
1992,77.5
1993,120.4
1994,69.3
1995,110
1996,110.5
1997,114.5
1998,125.6
1999,106.6
2000,84.3
2001,92.5
2002,84.1
2003,132.6
2004,61.1
2005,19.5
