UF,SP
Cidade,SANTANA DE PARNAIBA
Nome Posto,PCH PIRAPORA MONTANTE
Latitude,-23.455
Longitude,-46.91083333333333
Codigo,2346198
Qtd. Anos,65
Ano,Maxima
1922,71.4
1923,88.4
1924,67.6
1925,39
1926,53
1927,61
1928,67
1929,203
1930,86
1931,62
1932,63
1933,80
1934,65
1935,59
1936,65
1937,63
1938,50
1939,73.4
1940,50.3
1941,51.6
1942,54.2
1943,57
1944,56.8
1945,86
1946,48.6
1947,80.5
1948,82
1949,103.4
1950,88.2
1951,149.6
1952,54.2
1953,86
1954,68.6
1955,86.8
1956,59.4
1957,71.4
1958,85.4
1959,58.8
1960,89
1961,62
1962,97.8
1963,58.4
1964,60.3
1965,66.8
1966,110
1967,54
1968,81
1969,87.8
1970,65.6
1971,70.4
1972,90.3
1973,86.3
1974,50
1975,78.1
1976,64.2
1977,65
1978,77.4
1979,58.2
1980,85
1981,67
1982,102.8
1983,158.4
1984,51.4
1985,67.6
1986,72.8
