UF,SP
Cidade,MOCOCA
Nome Posto,SITIO ESPLANADA
Latitude,-21.383333333333333
Longitude,-47.083333333333336
Codigo,2147086
Qtd. Anos,45
Ano,Maxima
1955,43.4
1956,97.4
1957,68.4
1958,58.9
1959,90.8
1960,72.5
1961,90.5
1962,78.6
1963,85.6
1965,64
1966,97
1967,154
1968,64
1969,453
1970,60.6
1971,85.1
1972,92.6
1973,74.7
1974,111.1
1975,81.8
1976,87.1
1977,96.6
1978,115.5
1979,56.2
1980,69.4
1981,127.5
1982,120.8
1983,121.5
1984,74.8
1985,72.6
1986,96.1
1987,84.5
1988,66.8
1989,69.5
1990,71.5
1991,75.8
1992,67.3
1993,90.5
1994,90.3
1995,85.3
1996,60.5
1997,662
1998,46.1
1999,96.5
2000,79.6
