UF,SP
Cidade,BIRITIBA-MIRIM
Nome Posto,CASA GRANDE
Latitude,-23.634444444444444
Longitude,-45.96083333333333
Codigo,2345076
Qtd. Anos,75
Ano,Maxima
1944,99.4
1945,83.9
1946,97.6
1947,167.6
1948,121.2
1949,85.5
1950,70.6
1951,126.6
1952,87.8
1953,111.5
1954,75.4
1955,85.6
1956,120.4
1957,70.2
1958,138.4
1959,130.6
1960,91.4
1961,121.6
1962,122.6
1963,70.5
1964,63.2
1965,125
1966,75
1967,73.6
1968,143.4
1969,66.6
1970,73.6
1971,151.8
1972,73
1973,119.4
1974,67.6
1975,140.8
1976,93.6
1977,117.6
1978,95.2
1979,114
1980,145
1981,165.8
1982,119
1983,94.6
1984,89.3
1985,128.3
1986,129.2
1987,83.2
1988,83
1989,75.8
1990,105.3
1991,134
1992,124.5
1993,76.5
1994,87.2
1995,106.8
1996,106.8
1997,77.7
1998,58.9
1999,64.9
2000,94.5
2001,97.5
2002,158.7
2003,72.5
2004,67.3
2006,66.8
2007,52.9
2008,68.4
2009,73
2010,90
2011,95
2012,60.4
2013,50.1
2014,60.9
2015,52.1
2016,81
2017,74.4
2018,97.8
2019,179.6
