UF,SP
Cidade,SAO PAULO
Nome Posto,EVANGELISTA DE SOUZA
Latitude,-23.916666666666668
Longitude,-46.65
Codigo,2346297
Qtd. Anos,63
Ano,Maxima
1939,59
1940,180.2
1941,67.1
1942,348.3
1943,95.8
1944,84.5
1945,83.2
1946,20
1947,126
1948,40.3
1950,14
1951,65
1952,72
1953,70
1954,70
1955,91
1956,133.3
1957,59
1958,125.6
1959,81.9
1960,89.6
1961,172.2
1962,60.6
1963,150.5
1964,77.8
1965,80
1966,160
1967,173
1968,130
1969,83.3
1970,97.7
1971,206.1
1972,83.4
1973,215
1974,82.3
1975,124.8
1976,164.2
1977,85.1
1978,100.1
1979,120.3
1980,500
1981,143
1982,130.9
1983,136.1
1984,57.2
1985,106.2
1986,276.8
1987,97.1
1988,105.3
1989,96.5
1990,153.5
1991,87.3
1992,146.5
1993,152.9
1994,145.3
1995,120.3
1996,150.3
1997,79.5
1998,95.5
2000,4.8
2001,50
2002,30
2003,30
