UF,SP
Cidade,ARARAQUARA
Nome Posto,USINA TAMOIO (BELA VISTA)
Latitude,-21.916666666666668
Longitude,-48.18333333333333
Codigo,2148048
Qtd. Anos,60
Ano,Maxima
1941,73
1942,75
1943,62.5
1944,48.7
1945,52
1946,55.2
1947,71.8
1948,72.5
1949,66
1950,80
1951,47.3
1952,46
1953,51
1954,78
1955,61.6
1956,48
1957,90
1958,85
1959,100
1960,71
1961,53
1962,100
1963,70
1964,48
1965,55.5
1966,105.5
1967,70.5
1968,68.2
1969,56.2
1970,99.9
1971,57.8
1972,86.4
1973,62.8
1974,75.5
1975,80.8
1976,118.1
1977,83.1
1978,85.2
1979,57.5
1980,59.5
1981,84.2
1982,77.3
1983,99.1
1984,59
1985,58.4
1986,57.8
1987,71.4
1988,58.4
1989,117.5
1990,59.1
1991,80.2
1992,68.7
1993,68.9
1994,68.3
1995,159.1
1996,145.4
1997,88.9
1998,65.1
1999,75.6
2000,94.3
