UF,SP
Cidade,ITAJU
Nome Posto,ITAJU
Latitude,-21.983333333333334
Longitude,-48.8
Codigo,2148071
Qtd. Anos,60
Ano,Maxima
1940,55.5
1941,98.1
1942,91.1
1943,95.7
1944,112
1945,59.8
1946,77
1947,76.4
1948,105.2
1949,123
1950,93
1951,77.2
1952,68
1953,72.8
1954,68.5
1955,53
1956,88
1957,58.4
1958,65.5
1959,83
1960,80.6
1961,60.6
1962,70.2
1963,70.5
1964,90
1965,80
1966,80.5
1967,40.5
1968,50.6
1969,120.2
1970,150
1971,101.7
1972,66.9
1973,67.7
1974,130.5
1975,60.7
1976,83.2
1977,132.6
1978,82.8
1979,76
1980,68.9
1981,86.3
1982,107
1983,74.6
1984,122.4
1985,44.3
1986,80
1987,77
1988,69.3
1989,98.6
1990,72.9
1991,54.7
1992,93.9
1993,107.1
1994,99.2
1995,65.1
1996,62.9
1997,59.5
1998,88.6
1999,76.9
