UF,SP
Cidade,SALESOPOLIS
Nome Posto,PONTE NOVA
Latitude,-23.566666666666666
Longitude,-45.96666666666667
Codigo,2345049
Qtd. Anos,48
Ano,Maxima
1967,130.3
1968,120.6
1969,51.3
1970,68.8
1971,84.5
1972,54.5
1973,78.8
1974,50.3
1975,48.8
1976,55
1977,111.3
1978,67.6
1979,78.9
1980,101
1981,58.7
1982,97.2
1983,65.8
1984,49.8
1985,53.3
1986,165.1
1987,73.9
1988,79.7
1989,77.8
1990,71.4
1991,113.2
1992,73.1
1993,63.2
1994,57.2
1995,72.5
1996,53.3
1997,92.8
1998,61.8
1999,70.3
2000,71.2
2001,71
2002,74.5
2003,78.4
2004,69
2005,91.7
2006,75
2007,90.7
2008,56.7
2009,48.6
2010,77.1
2011,69.7
2012,58.3
2013,72.6
2014,78.9
