UF,SP
Cidade,TAIUVA
Nome Posto,TAIUVA
Latitude,-21.116666666666667
Longitude,-48.416666666666664
Codigo,2148122
Qtd. Anos,45
Ano,Maxima
1970,44
1971,86.5
1972,109
1973,56
1974,66.7
1975,67.1
1976,78.1
1977,76.3
1978,78.7
1979,92.1
1980,52
1981,66
1982,126.2
1983,133.1
1984,68.5
1985,67.4
1986,77.4
1987,51.4
1988,76
1989,130
1990,85
1991,90.4
1992,61.9
1993,51.8
1994,50.5
1995,81.5
1996,50.1
1997,55.5
1998,134.6
1999,69.5
2000,88.2
2001,94.1
2002,75.5
2003,71
2004,108
2005,89
2006,101.4
2007,89.1
2008,58
2009,76.3
2010,64
2011,94.2
2012,75
2013,70.1
2014,47.6
