UF,GO
Cidade,BARRO ALTO
Nome Posto,UHE SERRA DA MESA PORTEIRAS SANTA BARBARA
Latitude,-14.83361111111111
Longitude,-48.749722222222225
Codigo,1448007
Qtd. Anos,22
Ano,Maxima
1995,53.4
1996,66
1997,73.2
1998,26.3
1999,30.4
2000,79.4
2001,72.2
2002,87.4
2003,95.3
2004,37.7
2005,60.3
2006,74.9
2007,77.7
2008,62.1
2009,80
2010,110.3
2011,68.3
2012,86.3
2013,50.5
2014,120.8
2015,42.6
2016,40
