UF,GO
Cidade,PADRE BERNARDO
Nome Posto,FAZENDA MARAJA
Latitude,-15.54138888888889
Longitude,-48.55416666666667
Codigo,1548011
Qtd. Anos,35
Ano,Maxima
1984,25.6
1985,110.8
1986,72
1987,68.8
1988,87
1989,52.5
1991,57.7
1992,70
1993,56.3
1994,74
1995,99.4
1996,87.6
1997,92.6
1998,66.4
1999,79.2
2000,75.9
2001,65.5
2002,98.7
2003,81.1
2004,73
2005,86
2006,108
2007,77
2008,93
2009,90
2010,67
2011,80
2012,52
2013,78.4
2014,60
2015,41.5
2016,59.3
2017,102.1
2018,92.7
2019,27.9
