UF,GO
Cidade,RIO VERDE
Nome Posto,RIO VERDE
Latitude,-17.8
Longitude,-50.916666666666664
Codigo,1750007
Qtd. Anos,18
Ano,Maxima
1975,74.3
1976,104.6
1977,65.2
1978,136.6
1979,108.3
1980,58.5
1981,104.2
1982,90.5
1983,81.9
1984,74.7
1985,102.1
1986,76.3
1987,22.8
1988,11.8
1989,46.3
1996,77.5
1997,48
1998,68.7
