UF,GO
Cidade,AGUAS LINDAS DE GOIAS
Nome Posto,AGUAS LINDAS
Latitude,-15.741388888888888
Longitude,-48.30555555555555
Codigo,1548020
Qtd. Anos,21
Ano,Maxima
1999,53.7
2000,90.2
2001,83.7
2002,60.1
2003,104
2004,101.4
2005,104.9
2006,103.1
2007,64.1
2008,76.5
2009,81.1
2010,100
2011,90.6
2012,90.7
2013,71.2
2014,70.8
2015,62.4
2016,95.3
2017,67.4
2018,95.5
2019,85.7
