UF,GO
Cidade,ARAGARCAS
Nome Posto,BARRA DO GARCAS
Latitude,-15.891388888888889
Longitude,-52.22777777777778
Codigo,1552000
Qtd. Anos,30
Ano,Maxima
1969,83
1970,52
1971,75
1972,161
1973,106
1974,120
1975,66
1976,78
1977,75
1978,70
1979,78
1980,180
1981,112.1
1982,90.2
1983,105.4
1984,85.4
1985,55.8
1986,180.3
1987,122
1988,71.9
1989,96.2
1990,80
1991,50.2
1992,98
1993,88.2
1994,92
1995,90.6
1996,57.8
1997,119.1
1998,90.3
