UF,GO
Cidade,CRIXAS
Nome Posto,CRIXAS
Latitude,-14.5325
Longitude,-49.96277777777778
Codigo,1449003
Qtd. Anos,37
Ano,Maxima
1983,107.2
1984,65.6
1985,140
1986,71
1987,66.5
1988,132.6
1989,40.2
1990,75
1991,77.8
1992,70
1993,117.2
1994,139.4
1995,75
1996,58
1997,133.2
1998,102.6
1999,115.2
2000,110.3
2001,75.3
2002,183.3
2003,79
2004,97.3
2005,94.8
2006,69
2007,81.5
2008,152.9
2009,106.3
2010,130.2
2011,89.2
2012,98.5
2013,108.9
2014,71
2015,62.7
2016,83.2
2017,81.2
2018,61.3
2019,68.7
