UF,GO
Cidade,NIQUELANDIA
Nome Posto,UHE SERRA DA MESA MUQUEM VAU DA ONCA
Latitude,-14.568333333333333
Longitude,-48.15888888888889
Codigo,1448009
Qtd. Anos,23
Ano,Maxima
1994,75.8
1995,72.7
1996,53
1997,124
1998,93.7
1999,93.5
2000,114
2001,52.4
2002,69.8
2003,48.8
2004,71.8
2005,65.3
2006,63.5
2007,56.5
2008,87.1
2009,107.3
2010,208.9
2011,94.8
2012,60.1
2013,102
2014,79.6
2015,54.6
2016,68.2
