UF,GO
Cidade,HIDROLINA
Nome Posto,UHE SERRA DA MESA FAZENDA CAJUPIRA
Latitude,-14.796666666666667
Longitude,-49.1725
Codigo,1449005
Qtd. Anos,17
Ano,Maxima
1996,45
1997,56.8
1998,65.5
1999,40.8
2000,42.4
2001,92.6
2002,38.6
2003,40.2
2004,78.2
2005,32.6
2006,75.6
2007,38.2
2008,32.6
2009,50.2
2010,46.8
2011,56.2
2012,40.2
