UF,GO
Cidade,FORMOSA
Nome Posto,FORMOSA
Latitude,-15.54888888888889
Longitude,-47.338055555555556
Codigo,1547003
Qtd. Anos,28
Ano,Maxima
1964,54
1965,83.2
1966,41
1967,56.5
1975,46
1976,74.4
1977,59.6
1978,101
1979,58
1980,84.2
1981,62
1982,96.8
1983,67.4
1984,59.2
1985,105.8
1986,81.6
1987,65.5
1988,98.2
1989,69.8
1990,45.2
1991,92.8
1992,124.6
1993,87.8
1994,89.2
1995,69
1996,81
1997,92.7
1998,99.2
