UF,GO
Cidade,JATAI
Nome Posto,JATAI
Latitude,-17.923055555555557
Longitude,-51.71666666666667
Codigo,1751003
Qtd. Anos,20
Ano,Maxima
1978,60.8
1980,56.4
1981,31.3
1982,66.4
1983,90.2
1984,65.3
1985,60.1
1986,128.4
1987,68.3
1988,135.7
1989,135.6
1990,59.6
1991,61
1992,73
1993,46.2
1994,84.8
1995,53.4
1996,93.2
1997,96.2
1998,88.8
