UF,GO
Cidade,DOVERLANDIA
Nome Posto,DOVERLANDIA
Latitude,-16.721666666666664
Longitude,-52.321111111111115
Codigo,1652003
Qtd. Anos,36
Ano,Maxima
1984,81
1985,71.2
1986,78.6
1987,71.3
1989,93
1990,78
1991,64.2
1992,231.4
1993,66.6
1994,77.5
1995,77.3
1996,87.7
1997,89.9
1998,75.4
1999,167.9
2000,98.4
2001,51.7
2002,85.1
2003,77.8
2004,90.6
2005,84.8
2006,102.2
2007,38.9
2008,67.7
2009,93.7
2010,72.3
2011,59.5
2012,55
2013,68.1
2014,69.1
2015,74.4
2016,118.9
2017,64
2018,100
2019,80.7
2020,26.7
