UF,PB
Cidade,BAYEUX
Nome Posto,BAYEUX_Jardim Planalto
Latitude,-7.148055555555556
Longitude,-34.92305555555555
Codigo,734046
Qtd. Anos,22
Ano,Maxima
1996,120
1998,10.6
1999,83.1
2000,113.9
2001,50.5
2002,69.3
2003,98.3
2004,43.7
2005,41
2006,34.2
2007,115.4
2008,84.4
2009,99.5
2010,51
2011,123.5
2012,128.6
2013,112.3
2014,79.8
2015,89.1
2016,156.7
2017,166
2018,58.3
