UF,PB
Cidade,MONTADAS
Nome Posto,MONTADAS
Latitude,-7.105277777777777
Longitude,-35.94194444444444
Codigo,735177
Qtd. Anos,23
Ano,Maxima
1995,1.6
1996,21
1998,65
1999,11
2000,65
2001,26
2002,43
2003,85.2
2004,59.3
2005,55
2006,52.3
2007,31.8
2008,55.1
2009,55.4
2010,71
2011,78.8
2012,72.8
2013,39
2014,36.7
2015,31.2
2016,41.4
2017,57.1
2018,46.3
