UF,PB
Cidade,PEDRA BRANCA
Nome Posto,PEDRA BRANCA
Latitude,-7.416666666666667
Longitude,-38.06666666666667
Codigo,738075
Qtd. Anos,24
Ano,Maxima
1995,19.2
1996,88
1997,79.2
1998,51.2
1999,99.2
2000,49.9
2001,91.4
2002,87
2003,57
2004,238
2005,89
2006,98
2007,59
2008,69
2009,95
2010,65
2011,86
2012,46.8
2013,136.2
2014,69.6
2015,48.5
2016,65
2017,67.1
2018,93
