UF,PB
Cidade,SUME
Nome Posto,FAZENDA BANANEIRAS
Latitude,-7.516666666666667
Longitude,-36.96666666666667
Codigo,736026
Qtd. Anos,30
Ano,Maxima
1962,15.6
1963,55
1964,26
1965,50
1966,62.3
1967,62.3
1968,130
1969,89
1970,28.3
1971,38
1972,75
1973,13.5
1974,100.5
1975,128.4
1976,80.5
1977,125.3
1978,75.2
1979,80
1980,111
1981,87.5
1982,25.6
1983,52.5
1984,43.2
1985,130
1986,91
1987,59
1988,60.3
1989,70
1990,50
1991,75
