UF,PB
Cidade,RIACHO DOS CAVALOS
Nome Posto,RIACHO DOS CAVALOS
Latitude,-6.45
Longitude,-37.65
Codigo,637044
Qtd. Anos,24
Ano,Maxima
1994,63.4
1995,73.1
1996,135
1997,80.1
1998,114
1999,66
2000,63.5
2001,63
2002,69.3
2003,47.5
2004,55.6
2005,76
2006,97
2007,62.2
2008,93
2009,75.6
2010,31.3
2011,75
2012,98
2013,105.5
2014,110
2015,50
2016,85.4
2017,104
