UF,PB
Cidade,POCO DANTAS
Nome Posto,POCO DANTAS
Latitude,-6.403888888888889
Longitude,-38.49527777777778
Codigo,638115
Qtd. Anos,18
Ano,Maxima
2001,60
2002,86
2003,83.8
2004,78.2
2005,67.1
2006,122
2007,59
2008,58
2009,175
2010,73
2011,80
2012,81.3
2013,117
2014,46
2015,32.7
2016,57
2017,75
2018,65.5
