UF,PB
Cidade,ITAPOROROCA
Nome Posto,ITAPOROROCA
Latitude,-6.836111111111111
Longitude,-35.25694444444444
Codigo,635126
Qtd. Anos,24
Ano,Maxima
1995,50
1996,87.6
1997,100.9
1998,75.4
1999,99.3
2000,80.6
2001,42.5
2002,39.4
2003,129.2
2004,90.2
2005,74.3
2006,45
2007,143.4
2008,72.1
2009,81
2010,54.8
2011,82
2012,47
2013,87
2014,55
2015,83
2016,61
2017,61.2
2018,60.5
