UF,PB
Cidade,RIO TINTO
Nome Posto,RIO TINTO
Latitude,-6.81
Longitude,-35.07472222222223
Codigo,635127
Qtd. Anos,23
Ano,Maxima
1996,80.2
1997,180
1998,84
1999,109.8
2000,90.1
2001,39.4
2002,81.5
2003,108
2004,135
2005,113
2006,74.6
2007,141.2
2008,84.2
2009,101.5
2010,81.8
2011,201.4
2012,130.5
2013,85.6
2014,70.7
2015,78.5
2016,107
2017,85.7
2018,112.5
