UF,PB
Cidade,PILOES
Nome Posto,PILOES
Latitude,-6.86888888888889
Longitude,-35.61361111111111
Codigo,635113
Qtd. Anos,24
Ano,Maxima
1995,42.2
1996,58.4
1997,49
1998,55.2
1999,55.6
2000,78.2
2001,71
2002,47.6
2003,64
2004,106.2
2005,78.2
2006,91.6
2007,98.5
2008,101.8
2009,123.2
2010,63.2
2011,78.2
2012,70.6
2013,52
2014,71.6
2015,48
2016,57
2017,97.5
2018,85
