UF,PB
Cidade,SAO DOMINGOS DE POMBAL
Nome Posto,SAO DOMINGOS DE POMBAL
Latitude,-6.8149999999999995
Longitude,-37.94138888888889
Codigo,637070
Qtd. Anos,17
Ano,Maxima
2001,48.4
2002,89.1
2003,87.1
2004,102.5
2005,80
2006,95.3
2007,74.6
2008,106
2009,72.5
2010,88.6
2011,68.4
2012,120
2013,120
2014,107
2015,64.6
2016,104.3
2017,60.3
