UF,PB
Cidade,SANTA HELENA
Nome Posto,SANTA HELENA
Latitude,-6.7252777777777775
Longitude,-38.643055555555556
Codigo,638105
Qtd. Anos,24
Ano,Maxima
1995,26.7
1996,58.6
1997,115
1998,64
1999,54.7
2000,68.5
2001,60.6
2002,67.7
2003,88.7
2004,119
2005,104.6
2006,118.4
2007,65.2
2008,144
2009,69.9
2010,72.2
2011,139
2012,127.6
2013,97.6
2014,67.3
2015,40
2016,72
2017,52.8
2018,79.2
