UF,PB
Cidade,CAMPINA GRANDE
Nome Posto,CAMPINA GRANDE-2
Latitude,-7.216666666666667
Longitude,-35.88333333333333
Codigo,735025
Qtd. Anos,16
Ano,Maxima
1963,62.6
1964,44.2
1965,63.2
1966,53.7
1967,70.6
1968,58.2
1969,59.5
1970,46.1
1972,1.2
1975,73.8
1976,68.8
1977,74
1978,105
1979,17.4
1983,43.8
1984,50.7
