UF,PB
Cidade,PUXINANA
Nome Posto,PUXINANA
Latitude,-7.15
Longitude,-35.95
Codigo,735165
Qtd. Anos,26
Ano,Maxima
1993,38
1994,45
1995,44.5
1996,58
1997,45
1998,23.4
1999,36.2
2000,53.2
2001,64
2002,48.4
2003,56
2004,60
2005,76
2006,66
2007,29
2008,60
2009,128
2010,54
2011,120
2012,54
2013,31
2014,43
2015,23
2016,44.2
2017,63.2
2018,46
