UF,PB
Cidade,SAO SEBASTIAO DE LAGOA DE ROCA
Nome Posto,SAO SEBASTIAO DE LAGOA DE ROCA
Latitude,-7.0675
Longitude,-35.85611111111111
Codigo,735176
Qtd. Anos,23
Ano,Maxima
1996,65.2
1997,62.4
1998,43.4
1999,89.2
2000,39.4
2001,51.5
2002,46.4
2003,79.2
2004,78.2
2005,43.6
2006,85
2007,47.6
2008,47.3
2009,134.3
2010,86.6
2011,97.8
2012,64.6
2013,54.3
2014,46.6
2015,28
2016,62.5
2017,86.8
2018,61
