UF,PB
Cidade,CARRAPATEIRA
Nome Posto,CARRAPATEIRA
Latitude,-7.036944444444444
Longitude,-38.34527777777778
Codigo,738069
Qtd. Anos,24
Ano,Maxima
1995,15.6
1996,98.6
1997,152.8
1998,136
1999,97
2000,137
2001,153.6
2002,65
2003,73.6
2004,86
2005,66
2006,81
2007,67.2
2008,140
2009,137
2010,125
2011,120
2012,81.2
2013,85.6
2014,67
2015,73
2016,61.5
2017,65
2018,97.5
