UF,PB
Cidade,PASSAGEM
Nome Posto,PASSAGEM
Latitude,-7.215
Longitude,-37.92583333333333
Codigo,737071
Qtd. Anos,23
Ano,Maxima
1994,110.4
1995,71
1996,75
1997,95
1998,45
1999,97
2000,48.8
2001,50.4
2002,62.8
2003,59
2004,111.6
2005,75
2006,92.8
2007,85.8
2008,124.2
2009,82.2
2010,61.4
2011,75.6
2012,34.5
2013,46.9
2014,59.1
2015,56.7
2016,52.2
