UF,PB
Cidade,GURJAO
Nome Posto,GURJAO
Latitude,-7.247777777777777
Longitude,-36.48916666666667
Codigo,736069
Qtd. Anos,25
Ano,Maxima
1994,73.2
1995,122.6
1996,33.6
1997,50
1998,25
1999,39
2000,123
2001,49.2
2002,81.6
2003,56.4
2004,87.6
2005,63.8
2006,119.8
2007,65.2
2008,142.4
2009,82
2010,124
2011,84
2012,125.1
2013,67.5
2014,46.5
2015,59
2016,21.7
2017,16.8
2018,72.5
