UF,PB
Cidade,BOA VISTA
Nome Posto,BOA VISTA
Latitude,-7.2575
Longitude,-36.237500000000004
Codigo,736066
Qtd. Anos,25
Ano,Maxima
1994,37.6
1995,85.5
1996,40
1997,47
1998,20.8
1999,56.8
2000,136.6
2001,30
2002,78
2003,66
2004,64
2005,99
2006,48.2
2007,34
2008,73.4
2009,39.2
2010,73
2011,83.8
2012,59.8
2013,19.9
2014,55.6
2015,15.2
2016,17.4
2017,22
2018,119.2
