UF,PB
Cidade,SAO JOSE DO BREJO DA CRUZ
Nome Posto,SAO JOSE DO BREJO DA CRUZ
Latitude,-6.213333333333334
Longitude,-37.35138888888889
Codigo,637068
Qtd. Anos,21
Ano,Maxima
1998,7.6
1999,95.5
2000,79.5
2001,90.2
2002,72.2
2003,65
2004,75.2
2005,84.5
2006,48.2
2007,46.5
2008,101
2009,140
2010,95
2011,83.2
2012,61
2013,102
2014,53
2015,40
2016,51
2017,60
2018,80.4
