UF,PB
Cidade,ESPERANCA
Nome Posto,ESPERANCA
Latitude,-7.031111111111111
Longitude,-35.869166666666665
Codigo,735175
Qtd. Anos,24
Ano,Maxima
1995,17.9
1996,62.2
1997,54.4
1998,26.8
1999,79.4
2000,81
2001,70.8
2002,42.2
2003,89.8
2004,53
2005,72
2006,51.2
2007,33.4
2008,83.2
2009,92.3
2010,39.3
2011,84.8
2012,57.6
2013,45.6
2014,57.4
2015,40.8
2016,42.1
2017,73.5
2018,40.3
