UF,PB
Cidade,CURRAL VELHO
Nome Posto,CURRAL VELHO
Latitude,-7.538333333333333
Longitude,-38.19916666666666
Codigo,738077
Qtd. Anos,24
Ano,Maxima
1995,52
1996,130
1997,80
1998,83.6
1999,140
2000,107
2001,85
2002,81.1
2003,95
2004,82.1
2005,87
2006,80
2007,60.3
2008,87.8
2009,73.2
2010,75.9
2011,90.1
2012,53.4
2013,138.2
2014,86.5
2015,47.8
2016,62
2017,103
2018,97.7
