UF,PB
Cidade,CAJAZEIRAS
Nome Posto,CAJAZEIRAS/AC. LAGOA DO ARROZ
Latitude,-6.798611111111111
Longitude,-38.56805555555556
Codigo,638106
Qtd. Anos,25
Ano,Maxima
1994,47.4
1995,69.6
1996,62
1997,115.4
1998,51.4
1999,70.4
2000,59
2001,49.8
2002,71.7
2003,104
2004,70.2
2005,116.5
2006,132.6
2007,71.7
2008,98.7
2009,75.2
2010,37.6
2011,168
2012,102.9
2013,109.4
2014,71.6
2015,103.5
2016,129.8
2017,99.9
2018,67.4
