UF,PB
Cidade,SAO JOSE DE CAIANA
Nome Posto,SAO JOSE DE CAIANA
Latitude,-7.2525
Longitude,-38.29972222222222
Codigo,738071
Qtd. Anos,23
Ano,Maxima
1995,18
1996,64.8
1997,85.4
1998,80.2
1999,110
2000,90.2
2001,58.4
2002,159.2
2003,58.2
2004,185.2
2005,75.2
2006,95.2
2007,45.2
2008,108
2009,65
2010,80
2011,122
2012,97
2013,152
2014,47.9
2015,61.5
2016,41
2017,113.1
