UF,PB
Cidade,MATINHAS
Nome Posto,MATINHAS
Latitude,-7.121388888888888
Longitude,-35.77166666666667
Codigo,735178
Qtd. Anos,19
Ano,Maxima
2000,50
2001,57
2002,34.6
2003,87.5
2004,101.5
2005,53
2006,58.5
2007,38.7
2008,42.9
2009,109.1
2010,59.8
2011,80.5
2012,116.7
2013,53.7
2014,40.1
2015,60.9
2016,46.2
2017,98.2
2018,60.5
