UF,PB
Cidade,JERICO
Nome Posto,JERICO
Latitude,-6.55
Longitude,-37.8
Codigo,637078
Qtd. Anos,25
Ano,Maxima
1994,61
1995,81
1996,58
1997,69
1998,100
1999,79.2
2000,56.4
2001,65
2002,83
2003,74.8
2004,67
2005,60.6
2006,60.6
2007,99
2008,84
2009,73.8
2010,77
2011,60
2012,39.1
2013,75
2014,82
2015,90
2016,70
2017,50
2018,74
