UF,PB
Cidade,LASTRO
Nome Posto,LASTRO
Latitude,-7.516666666666667
Longitude,-38.17916666666667
Codigo,738078
Qtd. Anos,21
Ano,Maxima
1995,40.2
1996,100
1997,75
1998,45
1999,151
2000,140
2001,68.1
2002,72.3
2003,82.5
2004,95.5
2005,60.9
2006,71
2007,65.2
2008,55.5
2009,65.5
2010,72
2011,76.8
2012,69.5
2013,73.3
2014,36.6
2015,63.4
