UF,PB
Cidade,NOVA FLORESTA
Nome Posto,NOVA FLORESTA
Latitude,-6.453055555555555
Longitude,-36.203611111111115
Codigo,636067
Qtd. Anos,23
Ano,Maxima
1996,98
1997,87
1998,29
1999,55
2000,72.6
2001,56.7
2002,64
2003,51
2004,81.5
2005,45.7
2006,63.1
2007,74.8
2008,42.8
2009,63.5
2010,46.4
2011,146
2012,51.3
2013,56.8
2014,52
2015,78.7
2016,58
2017,39.3
2018,76
