UF,PB
Cidade,PEDRAS DE FOGO
Nome Posto,PEDRAS DE FOGO
Latitude,-7.4013888888888895
Longitude,-35.1175
Codigo,735203
Qtd. Anos,25
Ano,Maxima
1994,130
1995,80
1996,164.7
1997,64
1998,85.3
1999,59.9
2000,163.4
2001,113.3
2002,89
2003,100.8
2004,158
2005,73.8
2006,42.4
2007,77.6
2008,78.2
2009,89.4
2010,85.3
2011,169
2012,96.2
2013,95.4
2014,62.6
2015,54
2016,135.6
2017,128.3
2018,78.5
