UF,PB
Cidade,MONTE HOREBE
Nome Posto,MONTE HOREBE
Latitude,-7.203055555555555
Longitude,-38.56527777777777
Codigo,738068
Qtd. Anos,24
Ano,Maxima
1995,53.8
1996,67.6
1997,98
1998,92.6
1999,128
2000,78.6
2001,91.6
2002,72.2
2003,69
2004,74
2005,78.4
2006,90.4
2007,57.4
2008,91
2009,67.4
2010,86
2011,74.2
2012,44.4
2013,109
2014,57
2015,52.5
2016,57
2017,58
2018,72.7
