UF,PB
Cidade,ALAGOINHA
Nome Posto,ALAGOINHA_Residência Oficial da Prefeitura
Latitude,-6.950277777777778
Longitude,-35.54666666666667
Codigo,635134
Qtd. Anos,25
Ano,Maxima
1994,88
1995,47
1996,46.4
1997,58
1998,44
1999,52.1
2000,65.4
2001,43
2002,40.1
2003,74.2
2004,90.1
2005,36.5
2006,31.7
2007,101.5
2008,68.3
2009,87.8
2010,58.5
2011,54.9
2012,47
2013,48
2014,79.4
2015,40.1
2016,102.2
2017,61.1
2018,60.5
