UF,PB
Cidade,POMBAL
Nome Posto,PAU FERRADO
Latitude,-6.965833333333333
Longitude,-37.924166666666665
Codigo,637074
Qtd. Anos,25
Ano,Maxima
1994,102
1995,110
1996,122
1997,70
1998,80.4
1999,70
2000,85.5
2001,45
2002,97
2003,83
2004,62
2005,100.3
2006,57.2
2007,105.5
2008,101
2009,82
2010,45.5
2011,64.5
2012,50.4
2013,89
2014,82.7
2015,54
2016,64.7
2017,71
2018,62.5
