UF,PB
Cidade,UMBUZEIRO
Nome Posto,MATA VIRGEM
Latitude,-7.733333333333333
Longitude,-35.81666666666667
Codigo,735011
Qtd. Anos,32
Ano,Maxima
1962,24.4
1963,25
1964,25
1965,25
1966,25.4
1967,25
1968,25
1969,80
1970,44
1971,36
1972,21.6
1973,52.1
1974,29.4
1975,57
1976,49
1977,85.2
1978,40.2
1979,28.6
1980,26.8
1981,80.6
1982,30.6
1983,24.6
1984,42
1985,102.8
1986,28.5
1987,31.6
1988,102.4
1989,35.2
1990,31
1991,36.5
1993,38.7
1994,16.2
