UF,PB
Cidade,CACIMBA DE AREIA
Nome Posto,CACIMBA DE AREIA
Latitude,-7.116666666666666
Longitude,-37.15
Codigo,737052
Qtd. Anos,25
Ano,Maxima
1994,62.8
1995,91.4
1996,81.2
1997,82.6
1998,100
1999,193.4
2000,62.2
2001,64.6
2002,60.4
2003,97
2004,118
2005,71.1
2006,83.4
2007,102.8
2008,134.4
2009,80
2010,69.8
2011,84.5
2012,35.5
2013,130
2014,68.1
2015,84.4
2016,165
2017,76
2018,72.3
