UF,PB
Cidade,SAO JOSE DOS CORDEIROS
Nome Posto,SAO JOSE DOS CORDEIROS
Latitude,-7.390833333333334
Longitude,-36.80583333333333
Codigo,736073
Qtd. Anos,25
Ano,Maxima
1994,59.8
1995,91.4
1996,134.2
1997,111.4
1998,18.5
1999,70
2000,113.5
2001,37.4
2002,74.6
2003,64.3
2004,100
2005,117.5
2006,88.6
2007,46.5
2008,164.3
2009,117.9
2010,48.3
2011,199.1
2012,64.7
2013,55.6
2014,86.1
2015,156.1
2016,66.7
2017,12.4
2018,144
