UF,PB
Cidade,BANANEIRAS
Nome Posto,FAZENDA ALAGAMAR
Latitude,-6.598333333333333
Longitude,-35.52916666666667
Codigo,635079
Qtd. Anos,22
Ano,Maxima
1998,36.7
1999,46.4
2000,80.1
2001,61.9
2002,49.9
2003,98.7
2004,80.9
2005,52.3
2006,32
2007,93.2
2008,65.3
2009,87.6
2010,52.7
2011,41.9
2012,201.9
2013,40
2014,70
2015,44.2
2016,107.7
2017,61.1
2018,57.3
2019,39.7
