UF,PB
Cidade,SERRA REDONDA
Nome Posto,SERRA REDONDA
Latitude,-7.186111111111112
Longitude,-35.67972222222222
Codigo,735182
Qtd. Anos,22
Ano,Maxima
1996,74.8
1997,58
1998,31.8
1999,60.8
2000,71.4
2001,58
2002,48
2003,93.2
2004,67.2
2005,45
2006,39.2
2007,32.2
2008,31
2009,40.1
2010,53.8
2011,98
2012,48.3
2013,48.3
2014,68
2015,29.1
2017,105
2018,45.5
